area,rooms,floor,total_floors,year,price
66.8,3,22,25,2014,8230000.0
58.2,2,3,9,1976,6125000.0
41.4,1,8,17,2024,7136000.0
71.3,2,10,12,2021,10493000.0
54.3,2,1,17,2006,6573000.0
35.4,1,6,12,2017,6125000.0
29.9,1,7,12,2000,4482000.0
41.8,1,5,5,1967,4569000.0
48.5,2,1,5,1975,5222000.0
73.7,3,12,25,2025,11809000.0
59.0,2,3,9,1989,6886000.0
54.7,2,2,9,1978,7696000.0
33.5,1,13,17,2012,4695000.0
32.0,1,1,9,1999,3657000.0
47.8,1,6,25,2011,7742000.0
34.0,1,9,17,2008,5268000.0
40.6,1,10,12,2012,4897000.0
50.1,2,15,17,2010,6989000.0
26.2,1,1,5,1971,2576000.0
75.9,3,7,9,1978,9755000.0
79.1,3,7,9,1977,10984000.0
65.5,2,8,9,1979,8525000.0
21.4,1,2,17,2005,2820000.0
83.5,3,14,25,2025,13157000.0
97.3,4,6,9,1978,11143000.0
40.5,1,5,9,1975,5030000.0
57.9,2,5,25,2022,8141000.0
67.7,3,3,9,1979,8180000.0
53.9,2,3,9,1976,6520000.0
35.7,1,6,9,1988,3598000.0
49.3,2,10,25,2010,6969000.0
62.9,2,7,12,2008,8677000.0
57.5,2,14,17,2007,8288000.0
74.9,3,17,17,2025,8229000.0
54.7,2,3,9,1981,7167000.0
43.7,1,1,9,1989,5257000.0
65.7,2,10,17,2008,9645000.0
53.7,2,3,9,1984,5679000.0
27.7,1,5,17,2017,3632000.0
61.1,2,25,25,2018,6863000.0
68.6,3,3,12,2024,10033000.0
47.8,2,10,17,2021,6794000.0
37.9,1,16,17,2001,5239000.0
30.5,1,1,17,2021,3589000.0
50.9,2,6,9,1988,5753000.0
47.3,2,1,5,1980,3964000.0
52.0,1,5,9,1984,5867000.0
67.6,2,11,12,2004,8698000.0
37.6,1,2,9,1979,4506000.0
41.0,1,5,17,2001,5712000.0
57.3,2,1,9,1996,7387000.0
51.7,1,9,12,2012,7060000.0
80.6,3,2,5,1966,9509000.0
41.6,1,9,17,2024,6889000.0
64.5,2,3,12,2020,10546000.0
52.2,2,4,9,1989,7072000.0
50.3,2,6,9,1995,6716000.0
87.2,3,17,17,2014,10248000.0
56.1,2,7,9,1999,7768000.0
52.2,2,5,9,1980,6233000.0
58.0,2,15,25,2006,9155000.0
67.1,2,8,17,2003,9280000.0
91.0,3,25,25,2003,11287000.0
67.9,2,5,9,1975,9399000.0
40.9,2,8,9,1985,4940000.0
77.7,3,13,17,2004,10348000.0
68.3,3,1,12,2001,9714000.0
52.3,2,1,17,2004,6650000.0
60.5,2,7,9,1979,8314000.0
37.0,1,6,9,1994,5797000.0
41.3,2,5,5,1972,4432000.0
52.6,2,5,9,1986,7314000.0
88.6,3,1,5,1969,8797000.0
46.7,2,1,5,1972,6051000.0
65.9,2,24,25,2008,10548000.0
36.0,1,2,9,1979,4930000.0
55.8,2,7,12,2005,8516000.0
87.3,3,7,17,2016,11354000.0
34.2,1,8,12,2004,5691000.0
50.0,1,5,5,1984,5632000.0
46.0,2,11,17,2010,6750000.0
64.8,2,9,12,2005,8315000.0
63.3,2,1,17,2008,8654000.0
69.2,2,8,17,2011,11506000.0
61.3,2,21,25,2003,8781000.0
33.9,1,12,12,2017,4969000.0
70.7,3,2,9,1989,8739000.0
35.5,1,5,12,2024,5509000.0
45.8,2,2,5,1963,5068000.0
63.1,2,17,17,2013,9951000.0
75.2,3,4,5,1977,9617000.0
73.7,3,4,9,1991,8973000.0
54.5,2,9,17,2001,7453000.0
60.7,2,3,12,2020,11496000.0
35.7,1,4,9,1993,4973000.0
36.7,1,3,9,1996,5773000.0
78.0,3,8,17,2013,10154000.0
82.1,3,1,9,1978,9212000.0
107.0,4,15,17,2001,12765000.0
46.1,1,3,5,1972,5384000.0
67.2,2,10,17,2006,10064000.0
52.6,2,12,17,2021,7049000.0
68.9,2,4,5,1967,7085000.0
62.8,2,6,9,1984,8478000.0
91.2,3,5,5,1980,9899000.0
58.4,2,13,17,2002,7748000.0
35.0,1,4,12,2003,4058000.0
35.2,1,1,12,2020,4185000.0
23.9,1,1,5,1980,2815000.0
59.6,2,5,9,1980,7222000.0
40.8,1,4,5,1984,5803000.0
38.7,1,8,9,1994,4796000.0
59.8,2,1,12,2006,7343000.0
68.8,3,7,17,2006,9284000.0
74.3,3,8,12,2021,10372000.0
27.5,1,3,9,1991,3918000.0
41.7,1,11,25,2024,5711000.0
38.3,1,12,17,2005,5741000.0
111.3,4,13,25,2018,16889000.0
55.7,2,8,12,2017,7409000.0
45.5,1,1,9,1986,5602000.0
75.3,3,1,5,1978,8355000.0
59.7,2,2,17,2010,8913000.0
74.2,3,5,5,1976,8315000.0
38.2,1,2,9,1977,5509000.0
57.3,2,4,12,2014,9941000.0
66.5,2,12,12,2004,9237000.0
78.3,3,10,12,2003,10715000.0
78.2,3,3,5,1960,8551000.0
70.6,2,4,9,1995,8128000.0
45.6,1,6,12,2002,5506000.0
57.6,2,23,25,2009,7156000.0
108.5,4,5,17,2012,14820000.0
65.2,2,18,25,2006,8872000.0
76.3,3,3,17,2013,12149000.0
61.7,2,10,12,2025,6911000.0
60.1,2,3,5,1972,7215000.0
63.9,2,3,12,2023,9889000.0
45.3,2,5,12,2020,7239000.0
71.8,3,12,12,2025,10011000.0
54.0,2,5,9,1998,7513000.0
62.8,2,4,12,2021,9407000.0
42.3,1,8,9,1996,6065000.0
33.1,1,6,12,2004,4691000.0
80.9,3,1,5,1970,10115000.0
25.7,1,13,17,2025,4193000.0
70.0,3,2,5,1981,8613000.0
48.0,2,5,5,1973,5074000.0
70.3,3,6,9,1975,7970000.0
82.0,3,2,12,2023,13553000.0
59.7,2,1,9,1979,4987000.0
74.6,3,3,9,1998,9749000.0
45.1,1,5,12,2002,6336000.0
68.0,2,4,9,1996,9504000.0
70.3,3,23,25,2000,9456000.0
47.7,1,4,25,2016,8184000.0
51.0,2,8,12,2019,7523000.0
71.2,3,7,9,1986,8729000.0
90.5,3,17,17,2025,13624000.0
40.3,1,5,5,1972,5448000.0
54.1,2,4,9,1980,7174000.0
42.3,1,6,9,1977,5883000.0
63.3,2,17,25,2010,8731000.0
58.2,2,1,5,1970,6282000.0
53.4,2,1,12,2020,8095000.0
60.5,2,8,17,2009,8944000.0
44.4,1,2,9,1985,5673000.0
36.7,1,2,5,1975,4607000.0
49.5,1,13,25,2019,8235000.0
58.1,2,6,12,2009,9078000.0
82.2,3,6,12,2011,10317000.0
45.4,1,6,9,1993,6380000.0
28.7,1,8,9,1983,3722000.0
60.3,2,4,9,1978,7365000.0
64.5,2,3,5,1974,8821000.0
33.0,1,4,5,1982,4162000.0
35.3,1,6,17,2020,5034000.0
26.5,1,5,9,1981,3131000.0
66.0,2,3,5,1964,7461000.0
32.9,1,9,12,2018,4577000.0
49.3,2,11,17,2021,6630000.0
53.0,2,3,5,1984,6100000.0
50.7,2,11,12,2014,6660000.0
28.9,1,5,5,1965,3026000.0
74.2,2,2,5,1979,9531000.0
49.9,2,1,5,1974,4358000.0
72.4,3,9,17,2016,9410000.0
36.9,1,4,5,1978,4635000.0
48.9,2,2,5,1962,6211000.0
54.9,2,9,9,1992,6657000.0
40.6,1,15,17,2009,5793000.0
81.4,3,3,9,1989,10088000.0
63.0,2,2,9,1992,6740000.0
55.2,2,2,5,1983,7400000.0
33.1,1,3,9,1989,4684000.0
38.7,1,1,12,2023,5766000.0
60.0,2,4,12,2018,10919000.0
31.7,1,8,9,1994,3757000.0
56.1,2,5,9,1979,5898000.0
55.0,2,2,5,1970,6974000.0
63.5,2,3,9,1983,7717000.0
59.8,2,1,5,1964,5582000.0
20.0,1,17,17,2010,2686000.0
66.6,2,2,25,2021,9198000.0
62.8,2,19,25,2006,10216000.0
45.3,1,1,17,2001,7012000.0
43.6,1,11,12,2019,5497000.0
42.8,1,10,17,2021,5541000.0
33.1,1,5,9,1994,4166000.0
82.6,3,8,12,2020,10917000.0
59.5,2,5,9,1993,7213000.0
27.2,1,8,9,1992,3601000.0
44.2,1,12,17,2015,6267000.0
38.6,1,4,9,1975,4176000.0
65.1,2,7,9,1977,7149000.0
39.3,1,6,25,2025,6999000.0
51.1,2,3,5,1968,5780000.0
56.1,2,9,9,1991,6660000.0
74.2,3,12,25,2007,8485000.0
38.8,1,10,12,2020,5599000.0
67.0,2,9,12,2015,10562000.0
60.6,2,5,9,1986,8184000.0
48.0,2,8,9,1978,6380000.0
80.0,3,7,17,2004,9375000.0
65.0,2,9,12,2006,7918000.0
56.1,2,7,12,2023,9265000.0
62.1,2,4,5,1977,8228000.0
99.7,4,4,5,1981,11333000.0
56.3,2,11,25,2019,8926000.0
84.2,3,8,9,1988,9221000.0
43.7,1,6,12,2007,5500000.0
74.8,2,1,5,1972,6747000.0
76.2,3,10,12,2003,10476000.0
33.9,1,7,25,2011,5060000.0
90.9,4,7,12,2002,11008000.0
35.1,1,4,5,1964,3842000.0
78.9,3,3,12,2003,12996000.0
51.7,2,7,17,2014,7214000.0
38.9,1,4,9,1979,5646000.0
83.8,3,13,17,2008,11181000.0
38.7,1,4,12,2013,5413000.0
30.3,1,17,17,2015,4877000.0
31.5,1,11,12,2002,4787000.0
57.2,2,1,5,1974,6198000.0
108.9,4,4,9,1992,14852000.0
35.9,1,3,9,1992,6069000.0
45.0,2,11,25,2013,5951000.0
34.7,1,3,17,2024,5583000.0
55.6,2,12,12,2006,7029000.0
49.0,1,1,9,1994,5445000.0
21.9,1,4,5,1965,2361000.0
41.6,1,14,17,2025,7438000.0
48.8,2,1,9,1990,4658000.0
75.7,3,8,9,1996,10250000.0
61.2,2,1,12,2018,7353000.0
44.7,1,4,5,1968,6370000.0
53.2,2,6,9,1994,6829000.0
72.8,3,7,9,1975,8235000.0
38.9,1,2,5,1977,5684000.0
27.5,1,14,25,2020,4526000.0
34.7,1,2,9,1988,4860000.0
69.5,2,4,5,1973,9022000.0
57.7,2,3,9,1982,6442000.0
60.5,2,13,17,2022,9603000.0
34.3,1,9,9,1999,4442000.0
26.3,1,7,12,2016,4060000.0
102.4,4,2,5,1977,12301000.0
43.5,1,3,5,1974,4816000.0
67.8,3,6,9,1984,8785000.0
55.4,2,9,17,2019,7942000.0
41.2,1,12,17,2015,5356000.0
55.8,2,3,5,1966,6388000.0
71.0,3,11,12,2016,9944000.0
61.1,2,6,25,2004,8907000.0
73.1,3,3,9,1992,7048000.0
26.1,1,11,17,2013,3992000.0
57.1,2,5,5,1977,6299000.0
88.3,3,24,25,2017,13394000.0
80.2,3,17,17,2014,10564000.0
53.9,2,17,25,2024,7758000.0
61.1,2,7,12,2010,8462000.0
44.6,1,3,9,1979,5874000.0
35.0,1,14,25,2015,5666000.0
39.6,1,7,9,1982,4661000.0
33.6,1,9,9,1987,4072000.0
46.3,1,3,17,2025,8190000.0
32.9,1,2,17,2021,4817000.0
101.8,4,17,25,2016,14265000.0
58.6,2,9,9,1983,6138000.0
51.2,2,6,17,2014,6077000.0
95.6,4,9,17,2006,11126000.0
44.5,1,3,5,1977,5232000.0
65.2,2,5,9,1988,9256000.0
63.9,2,2,9,1982,8921000.0
32.7,1,6,9,1976,3319000.0
74.1,2,15,25,2017,10159000.0
36.4,1,9,12,2003,5507000.0
38.5,1,10,17,2023,5831000.0
49.7,1,4,25,2022,8719000.0
77.4,3,8,9,1976,9743000.0
53.5,2,13,17,2009,7312000.0
60.2,2,7,9,1980,7336000.0
58.2,2,7,17,2010,8160000.0
44.5,1,4,5,1979,5192000.0
67.4,2,15,25,2009,10354000.0
65.5,2,6,9,1991,9167000.0
34.9,1,9,9,1998,4801000.0
54.1,2,3,17,2007,7719000.0
21.4,1,8,9,1980,2461000.0
34.9,1,7,12,2015,5441000.0
78.5,3,4,9,1984,9725000.0
64.9,2,13,17,2022,11510000.0
58.8,2,3,9,1993,6728000.0
65.0,2,2,5,1984,7618000.0
51.8,2,9,9,1978,5090000.0
51.8,2,3,9,1976,6173000.0
58.5,2,2,5,1979,5968000.0
61.0,2,9,9,1976,7897000.0
97.3,4,8,9,1986,12879000.0
95.0,4,4,5,1963,10020000.0
54.2,2,3,12,2015,7005000.0
83.3,3,15,17,2001,9291000.0
55.9,2,4,5,1975,6301000.0
51.6,2,4,12,2014,7854000.0
34.0,1,6,12,2013,4612000.0
62.0,2,2,9,1985,9369000.0
78.3,3,13,17,2014,12478000.0
65.8,3,9,9,1998,8124000.0
85.0,3,7,12,2005,10845000.0
26.1,1,3,5,1983,3195000.0
66.9,2,10,12,2015,11159000.0
31.5,1,4,12,2000,4111000.0
31.9,1,1,5,1984,4093000.0
56.2,2,3,9,1985,7147000.0
58.3,2,23,25,2013,8913000.0
56.7,2,7,9,1976,6341000.0
59.3,2,11,12,2023,8503000.0
28.8,1,13,25,2015,4264000.0
39.6,1,17,17,2003,4985000.0
77.6,3,10,12,2013,12059000.0
32.8,1,13,17,2015,4496000.0
20.0,1,12,17,2014,2786000.0
74.8,3,7,9,1976,10020000.0
99.8,4,1,9,1987,12020000.0
55.5,2,1,9,1991,7541000.0
25.0,1,20,25,2019,3049000.0
39.7,1,7,12,2009,5869000.0
110.8,4,3,5,1974,12633000.0
75.4,3,15,17,2016,9947000.0
48.4,2,8,9,1982,6257000.0
38.7,1,2,5,1961,4382000.0
47.7,1,9,12,2023,7420000.0
33.0,1,1,9,1975,4981000.0
51.0,2,4,17,2022,7775000.0
43.8,1,4,9,1997,6258000.0
101.8,4,7,17,2004,14192000.0
27.2,1,1,12,2002,3510000.0
72.2,2,1,5,1981,7210000.0
21.3,1,13,25,2010,2589000.0
45.8,2,8,12,2015,6568000.0
27.4,1,2,9,1995,3647000.0
84.5,3,2,9,1983,8268000.0
64.6,2,15,17,2003,10296000.0
27.2,1,1,9,1983,3211000.0
74.1,3,5,5,1973,9365000.0
57.3,2,1,5,1969,4722000.0
88.9,3,3,9,1996,13126000.0
58.9,3,15,17,2015,7803000.0
64.0,3,7,9,1983,8774000.0
35.2,1,7,9,1977,4541000.0
26.7,1,2,5,1960,3249000.0
112.8,4,1,9,1996,13225000.0
59.0,2,14,25,2019,8252000.0
46.3,1,3,9,1985,5671000.0
81.3,3,16,25,2025,11338000.0
44.0,1,1,9,1994,4599000.0
54.1,2,5,5,1979,6043000.0
64.9,3,3,17,2000,7912000.0
75.3,3,1,9,1979,6891000.0
41.4,1,16,17,2008,6250000.0
68.8,2,2,25,2002,9398000.0
55.3,2,5,5,1971,6406000.0
60.1,2,5,5,1977,7475000.0
33.6,1,16,17,2001,4601000.0
56.1,2,8,9,1984,6422000.0
56.6,2,3,5,1966,6776000.0
68.9,2,2,5,1981,6078000.0
83.2,3,1,5,1977,8776000.0
60.3,2,12,17,2015,9336000.0
46.4,1,1,5,1972,5692000.0
50.4,2,5,9,1975,5788000.0
76.2,3,9,12,2006,7941000.0
43.1,1,2,9,1985,4158000.0
55.7,2,3,5,1965,6851000.0
34.6,1,4,17,2020,5050000.0
39.9,1,4,5,1964,5693000.0
79.3,3,10,17,2009,9260000.0
72.3,3,13,17,2002,9880000.0
54.5,2,4,9,1989,8209000.0
51.1,2,5,12,2011,7383000.0
80.1,3,2,9,1979,8053000.0
98.8,4,4,9,1988,15192000.0
63.4,2,7,17,2011,10394000.0
56.0,2,17,17,2021,7653000.0
59.0,2,8,9,1985,8100000.0
30.4,1,8,12,2022,5020000.0
57.0,2,22,25,2022,8963000.0
77.9,3,23,25,2012,9237000.0
84.5,3,10,12,2009,11861000.0
68.9,3,2,9,1984,9658000.0
34.7,1,5,9,1998,5049000.0
64.3,2,12,25,2020,9803000.0
43.2,1,1,5,1973,4561000.0
35.6,1,1,12,2019,4393000.0
67.3,3,3,9,1990,7123000.0
60.6,2,6,9,1986,8309000.0
78.2,3,7,9,1997,9896000.0
32.8,1,6,25,2017,4248000.0
54.6,2,1,5,1983,6784000.0
47.6,2,4,12,2003,6141000.0
40.3,1,2,5,1969,4481000.0
25.3,1,4,5,1960,2799000.0
43.2,1,7,9,1992,5720000.0
60.7,2,11,12,2014,9094000.0
95.2,4,3,9,1991,10595000.0
76.5,3,8,9,1995,10807000.0
99.2,4,1,5,1960,9884000.0
69.6,3,4,9,1988,8218000.0
80.7,3,24,25,2011,10883000.0
68.3,2,10,25,2024,9740000.0
50.3,2,4,9,1985,6425000.0
59.5,2,2,12,2019,10013000.0
78.9,3,2,25,2025,10922000.0
39.0,1,4,5,1978,5042000.0
21.8,1,15,17,2024,3116000.0
84.1,3,4,25,2003,11752000.0
51.9,1,2,5,1976,6705000.0
103.4,4,3,5,1977,13422000.0
61.8,2,19,25,2003,7768000.0
37.8,1,8,12,2000,5645000.0
50.4,2,1,5,1965,5907000.0
74.4,3,3,9,1981,8585000.0
30.0,1,5,9,1975,3706000.0
78.3,3,2,12,2005,10674000.0
76.3,3,12,17,2002,9843000.0
40.1,1,12,25,2022,6223000.0
29.9,1,5,9,1990,4272000.0
40.1,1,11,12,2001,5560000.0
35.4,1,10,12,2001,4905000.0
45.4,1,3,9,1985,6104000.0
62.4,2,1,5,1979,6660000.0
61.9,2,11,25,2010,8423000.0
85.3,3,17,17,2007,9946000.0
28.9,1,4,9,1993,3902000.0
60.9,2,10,12,2023,9438000.0
50.9,2,6,9,1997,6621000.0
88.3,3,9,12,2020,11565000.0
60.3,2,3,12,2014,8555000.0
51.9,2,3,12,2019,7882000.0
80.0,3,21,25,2013,11192000.0
29.5,1,7,12,2025,5564000.0
34.4,1,5,9,1992,4340000.0
60.3,2,11,17,2024,8843000.0
73.8,3,5,5,1979,9037000.0
37.4,1,7,9,1979,4436000.0
61.6,2,6,9,1976,8951000.0
56.5,2,2,9,1976,6886000.0
68.6,3,11,17,2001,9533000.0
26.9,1,4,9,1976,3388000.0
42.0,1,5,17,2008,6680000.0
63.1,2,9,12,2011,7983000.0
58.0,2,6,9,1995,8896000.0
71.2,2,17,17,2021,10188000.0
53.1,2,3,9,1994,7469000.0
83.6,3,7,9,1992,9808000.0
70.7,3,8,12,2002,9657000.0
82.9,3,7,9,1993,9525000.0
50.9,2,5,5,1975,6553000.0
106.9,4,10,12,2010,12291000.0
35.5,1,8,12,2025,5560000.0
60.8,2,9,9,1998,7452000.0
57.7,2,7,25,2023,7221000.0
82.2,3,11,12,2014,10334000.0
44.2,2,9,17,2021,6799000.0
75.1,3,1,5,1970,7055000.0
81.9,3,9,12,2009,10390000.0
66.9,2,3,17,2023,10294000.0
82.4,3,6,12,2018,12669000.0
42.6,1,8,17,2022,6925000.0
25.0,1,3,9,1979,3172000.0
100.6,4,4,5,1973,11560000.0
34.9,2,7,9,1983,4442000.0
55.3,2,7,9,1999,6682000.0
57.4,2,13,17,2020,8652000.0
37.7,1,3,9,1980,4323000.0
58.4,2,12,25,2000,8391000.0
58.2,2,24,25,2011,8350000.0
36.4,1,8,9,1988,3785000.0
43.5,1,4,9,1978,6059000.0
51.4,2,16,17,2014,6979000.0
60.6,2,7,25,2016,8220000.0
38.7,1,4,9,1994,5774000.0
52.3,2,1,9,1986,5902000.0
77.7,3,1,12,2000,9711000.0
68.3,2,1,12,2012,8166000.0
75.8,3,2,9,1984,10016000.0
94.1,3,6,17,2003,12731000.0
36.3,1,4,5,1965,4506000.0
41.2,1,2,5,1968,4898000.0
48.6,2,5,9,1992,7396000.0
46.0,2,2,9,1976,6652000.0
50.7,2,8,9,1980,4905000.0
43.2,1,9,9,1985,5872000.0
57.2,2,7,9,1987,6532000.0
27.8,1,4,5,1965,3486000.0
101.6,4,9,9,1986,9470000.0
44.8,1,20,25,2018,6998000.0
73.1,3,7,9,1992,8485000.0
42.3,1,5,9,1993,5473000.0
29.4,1,5,12,2011,4109000.0
44.3,1,19,25,2019,6187000.0
112.4,4,9,9,1987,11893000.0
33.4,1,10,12,2019,4834000.0
65.2,2,5,17,2022,9486000.0
89.6,3,6,12,2003,12272000.0
58.6,2,3,5,1981,8663000.0
54.6,2,10,12,2005,6830000.0
120.3,4,1,5,1972,12273000.0
70.4,3,9,12,2009,10311000.0
66.7,2,14,17,2002,8458000.0
69.7,2,5,9,1983,6788000.0
105.8,4,12,17,2014,11480000.0
94.5,4,4,5,1964,7919000.0
60.9,2,6,17,2025,10504000.0
94.7,3,8,9,1999,13117000.0
34.9,1,8,9,1996,5156000.0
57.5,2,2,5,1981,7870000.0
21.1,1,22,25,2008,2870000.0
36.2,1,4,5,1974,5547000.0
64.0,2,3,5,1972,7909000.0
52.1,2,9,9,1995,6512000.0
46.2,1,2,12,2002,7229000.0
49.2,2,11,12,2018,7637000.0
52.0,2,3,5,1961,6682000.0
113.8,4,2,9,1992,15883000.0
77.4,3,9,9,1988,8830000.0
71.1,2,4,9,1996,9641000.0
67.0,3,2,9,1998,7915000.0
36.1,1,13,17,2012,4432000.0
61.4,2,4,9,1998,8932000.0
115.2,4,6,9,1982,14796000.0
58.8,2,5,9,1984,5956000.0
63.4,2,3,25,2022,8697000.0
38.8,1,16,25,2001,5473000.0
37.5,1,8,17,2009,5517000.0
50.9,2,8,9,1976,7469000.0
103.6,4,3,5,1982,11382000.0
53.3,2,1,9,1978,5797000.0
83.5,3,5,9,1996,11459000.0
80.6,3,1,12,2008,9479000.0
37.0,1,6,17,2020,5316000.0
68.1,2,15,17,2009,9002000.0
54.2,2,12,17,2003,7601000.0
45.4,2,5,9,1977,5459000.0
35.5,1,4,12,2006,5429000.0
85.3,4,2,9,1997,11056000.0
75.2,3,5,5,1982,6135000.0
67.5,2,9,17,2015,8007000.0
70.1,2,4,5,1964,7662000.0
34.1,1,2,9,1987,4947000.0
60.3,2,6,9,1984,7122000.0
83.2,3,8,12,2023,12395000.0
66.3,3,2,17,2001,9246000.0
44.2,1,9,9,1990,5924000.0
46.8,2,7,17,2019,6462000.0
54.0,2,2,9,1975,5796000.0
27.9,1,5,9,1980,3104000.0
37.4,1,5,17,2021,7369000.0
52.0,2,7,12,2018,7911000.0
53.0,2,15,25,2000,8495000.0
44.1,1,5,9,1979,5153000.0
32.0,1,11,12,2011,5258000.0
37.3,1,6,12,2016,5292000.0
28.1,1,14,25,2018,4207000.0
44.6,2,1,5,1967,4552000.0
39.1,1,3,17,2009,5168000.0
32.7,1,8,12,2024,4590000.0
91.6,3,6,9,1977,10811000.0
53.3,1,3,9,1983,6511000.0
47.0,2,2,9,1981,5933000.0
89.7,4,2,12,2023,11412000.0
70.5,2,2,17,2005,10431000.0
59.0,2,5,12,2014,8063000.0
58.1,2,12,12,2012,9129000.0
28.0,1,5,12,2013,4102000.0
72.3,2,1,5,1964,7410000.0
53.3,2,2,9,1998,8302000.0
44.2,1,2,9,1976,5281000.0
64.2,2,4,9,1981,7677000.0
64.0,3,3,5,1960,6499000.0
31.2,1,5,12,2015,4725000.0
48.2,2,9,9,1981,5288000.0
43.7,2,5,9,1989,6082000.0
75.1,3,9,9,1980,8530000.0
68.9,3,1,5,1979,8037000.0
71.3,3,25,25,2018,10235000.0
46.9,2,14,17,2008,6224000.0
34.1,1,5,17,2021,4798000.0
49.7,1,5,5,1965,5448000.0
57.4,2,14,17,2016,8295000.0
52.7,2,16,17,2004,7495000.0
103.8,4,6,17,2014,14540000.0
60.9,2,2,5,1966,7053000.0
57.1,2,3,12,2013,7593000.0
56.9,2,9,17,2019,7824000.0
31.1,1,5,12,2017,4893000.0
61.0,2,5,12,2024,8492000.0
48.8,2,9,9,1996,6516000.0
108.2,4,10,12,2024,15977000.0
54.9,2,3,5,1983,7964000.0
113.0,4,4,12,2016,14540000.0
50.4,2,2,5,1977,5968000.0
29.7,1,8,9,1976,2870000.0
39.4,1,5,9,1992,4818000.0
31.8,1,1,12,2013,3811000.0
68.4,2,3,5,1963,8227000.0
32.0,1,9,12,2006,5410000.0
53.0,2,8,17,2006,7780000.0
103.7,4,1,5,1960,10832000.0
42.9,2,3,5,1967,4652000.0
66.6,3,1,5,1979,6309000.0
52.6,1,11,17,2023,7856000.0
62.0,2,9,12,2009,8164000.0
40.7,1,1,9,1983,4345000.0
74.4,3,3,5,1966,8551000.0
34.6,1,6,12,2002,4295000.0
51.9,2,9,17,2011,7954000.0
52.9,2,2,17,2002,6932000.0
62.1,2,4,12,2004,8507000.0
79.0,3,2,5,1966,8974000.0
36.6,1,4,5,1971,4285000.0
46.0,2,1,5,1982,5840000.0
92.7,3,3,9,1999,10154000.0
52.2,2,5,5,1976,6817000.0
62.9,2,4,9,1988,7808000.0
31.6,1,5,9,1977,4358000.0
77.2,3,22,25,2000,10320000.0
94.2,4,6,12,2021,14086000.0
52.3,2,5,17,2025,7724000.0
71.2,3,11,17,2022,10428000.0
59.4,2,4,5,1977,8068000.0
32.3,1,9,17,2013,4802000.0
37.8,1,5,9,1999,5957000.0
66.9,2,6,12,2012,9843000.0
49.8,2,4,9,1986,5883000.0
66.9,3,3,25,2004,8596000.0
67.9,2,6,9,1977,9048000.0
105.5,4,5,9,1988,11126000.0
55.4,2,20,25,2006,8296000.0
47.1,2,5,5,1966,5009000.0
27.6,1,7,12,2016,3582000.0
52.5,2,17,17,2005,7035000.0
78.6,3,16,17,2014,10137000.0
46.4,1,14,25,2018,6569000.0
102.2,4,1,25,2014,11564000.0
103.4,4,3,5,1966,11376000.0
66.2,2,13,17,2004,8755000.0
39.6,1,1,12,2014,5475000.0
35.5,1,2,12,2019,5893000.0
34.7,1,1,5,1972,4062000.0
44.3,1,5,12,2025,8066000.0
60.5,2,9,25,2006,10116000.0
48.9,1,13,25,2012,6964000.0
52.3,2,5,9,1987,5924000.0
49.4,2,2,5,1972,5736000.0
37.2,1,3,9,1997,5192000.0
58.2,2,5,17,2007,9912000.0
92.4,4,4,17,2004,11458000.0
54.9,2,6,9,1978,6938000.0
66.3,2,3,5,1976,7527000.0
80.9,3,4,9,1994,9978000.0
52.7,2,1,9,1988,5358000.0
69.9,3,2,25,2010,8146000.0
32.3,1,9,12,2009,5318000.0
85.7,3,2,9,1975,11133000.0
35.2,1,12,12,2006,4611000.0
75.1,3,1,5,1965,8370000.0
45.9,1,24,25,2006,5713000.0
67.8,3,5,9,1998,8658000.0
96.7,4,8,9,1989,11896000.0
38.0,1,9,9,1980,5207000.0
101.3,4,8,12,2017,14018000.0
20.0,1,2,12,2001,2958000.0
32.9,1,12,17,2008,4525000.0
64.8,2,3,9,1980,8253000.0
87.7,4,7,9,1996,12310000.0
52.5,2,1,5,1976,4826000.0
49.2,2,8,12,2023,8127000.0
60.9,2,1,5,1970,6355000.0
98.8,4,6,12,2023,11791000.0
93.4,3,1,17,2003,10855000.0
43.1,1,14,17,2006,6967000.0
33.0,1,4,9,1989,4186000.0
39.4,1,6,9,1999,5645000.0
62.0,2,4,5,1976,6335000.0
48.4,1,6,12,2011,5780000.0
35.3,1,8,17,2012,4620000.0
72.2,3,1,9,1995,9182000.0
41.4,1,2,9,1987,5442000.0
54.6,2,13,17,2007,8443000.0
59.4,2,14,17,2006,9196000.0
46.1,1,7,9,1978,5406000.0
49.6,2,2,12,2002,7831000.0
54.8,2,5,5,1976,5997000.0
84.5,3,4,5,1975,10912000.0
35.5,1,17,25,2018,5842000.0
59.4,2,14,17,2001,8126000.0
82.3,3,10,17,2020,11761000.0
74.7,3,1,5,1973,8069000.0
84.0,3,6,17,2015,11830000.0
95.8,4,2,9,1991,11229000.0
73.0,3,9,9,1978,7862000.0
68.9,2,4,12,2007,9232000.0
77.0,3,3,5,1968,9810000.0
51.7,2,13,17,2015,6254000.0
32.1,1,8,12,2015,4527000.0
34.9,1,2,5,1976,4244000.0
43.7,1,4,5,1962,5020000.0
20.1,1,3,5,1981,2662000.0
35.2,1,3,5,1980,3899000.0
40.4,1,8,12,2016,6636000.0
77.7,3,1,17,2017,10683000.0
81.7,3,5,5,1977,9816000.0
50.4,2,3,5,1982,6180000.0
76.2,3,1,12,2005,8497000.0
